Dates,FEDL01 Index,daily_risk_free_ret,1M_risk_free_ret_realized
1975-01-31,7.041739130434783,0.0002697620450636974,0.0002697620450636974
1975-02-28,6.201,0.00023755798776333177,0.0005073200328270292
1975-03-31,5.456190476190476,0.00020902759574215513,0.00020902759574215513
1975-04-30,5.5190909090909095,0.00021143706741211276,0.0004204646631542679
1975-05-31,5.219545454545455,0.00019996259061393353,0.00019996259061393353
1975-06-30,5.528095238095238,0.00021178198786418932,0.00041174457847812285
1975-07-31,6.089130434782609,0.0002332728064414606,0.0002332728064414606
1975-08-31,6.1257142857142854,0.0002346741586362695,0.0002346741586362695
1975-09-30,6.220454545454545,0.00023830319531771197,0.00047297735395398144
1975-10-31,5.81391304347826,0.0002227304827465158,0.0002227304827465158
1975-11-30,5.1635,0.00019781568222990113,0.0004205461649764169
1975-12-31,5.188695652173913,0.00019878084147959967,0.00019878084147959967
1976-01-31,4.861818181818181,0.00018625921136648682,0.00018625921136648682
1976-02-29,4.7575,0.00018226308256169462,0.0003685222939281814
1976-03-31,4.838260869565217,0.00018535680004378506,0.00018535680004378506
1976-04-30,4.837272727272727,0.00018531894720208504,0.0003706757472458701
1976-05-31,5.29,0.00020266145511704445,0.00020266145511704445
1976-06-30,5.4795454545454545,0.00020992223507494112,0.0004125836901919856
1976-07-31,5.305454545454546,0.00020325346313089773,0.00020325346313089773
1976-08-31,5.298181818181818,0.00020297487116794472,0.00020297487116794472
1976-09-30,5.256363636363637,0.00020137296587572007,0.0004043478370436648
1976-10-31,5.010952380952381,0.0001919720848602784,0.0001919720848602784
1976-11-30,4.956818181818182,0.0001898983735962196,0.000381870458456498
1976-12-31,4.671739130434783,0.00017897781892976382,0.00017897781892976382
1977-01-31,4.645714285714286,0.00017798087639178594,0.00017798087639178594
1977-02-28,4.6905,0.00017969649729551526,0.0003576773736873012
1977-03-31,4.696086956521739,0.00017991051844698454,0.00017991051844698454
1977-04-30,4.719047619047619,0.0001807900786745905,0.00036070059712157504
1977-05-31,5.345909090909091,0.00020480312950713167,0.00020480312950713167
1977-06-30,5.397272727272727,0.00020677067998574867,0.0004115738094928803
1977-07-31,5.398095238095238,0.0002068021872944519,0.0002068021872944519
1977-08-31,5.900869565217391,0.00022606140271738115,0.00022606140271738115
1977-09-30,6.148636363636364,0.000235552192708029,0.00046161359542541014
1977-10-31,6.470952380952381,0.00024789848063061406,0.00024789848063061406
1977-11-30,6.507727272727272,0.00024930713007780285,0.0004972056107084169
1977-12-31,6.573181818181819,0.0002518143387815567,0.0002518143387815567
1978-01-31,6.73,0.00025782116739657515,0.00025782116739657515
1978-02-28,6.798,0.0002604258563577456,0.0005182470237543208
1978-03-31,6.802173913043478,0.00026058573474295146,0.00026058573474295146
1978-04-30,6.864,0.0002629539303317669,0.0005235396650747183
1978-05-31,7.367826086956522,0.0002822523502970705,0.0002822523502970705
1978-06-30,7.618181818181818,0.0002918417708972303,0.0005740941211943008
1978-07-31,7.7909523809523815,0.000298459379209869,0.000298459379209869
1978-08-31,8.05782608695652,0.0003086813218671284,0.0003086813218671284
1978-09-30,8.457142857142857,0.0003239759760750078,0.0006326572979421363
1978-10-31,8.972727272727273,0.00034372357441084966,0.00034372357441084966
1978-11-30,9.755,0.0003736849603493987,0.0007174085347602483
1978-12-31,9.99952380952381,0.00038305014453132936,0.00038305014453132936
1979-01-31,10.093043478260869,0.00038663189493214474,0.00038663189493214474
1979-02-28,10.071000000000002,0.0003857876433422269,0.0007724195382743716
